RA,DEC
83.9254,-45.5645
23.0545,-46.6056
342.381,-45.1930
81.7640,-42.4152
357.447,-50.7569
72.1179,-50.6519
6.04292,-41.2223
319.760,-0.591178
357.576,-52.5977
67.3900,-63.8087
356.303,-51.1678
305.030,-59.8037
57.7426,-41.0162
317.102,-54.5384
30.4552,-51.0953
12.2611,-54.7941
10.9527,-45.2511
320.536,-57.7121
358.296,-51.3992
317.085,-52.4943
1.76608,-0.740202
342.976,-54.0417
304.195,-58.6510
337.749,0.165969
348.744,-46.3636
72.0925,-41.0979
20.6674,-54.8208
58.2900,-48.9394
67.4661,-55.4619
331.338,1.05174
77.3998,-45.0874
306.867,-59.6719
320.412,-55.6935
49.3306,-46.5478
34.3490,-57.8274
14.1568,-52.0344
14.4147,-55.4075
93.5239,-53.5342
19.7015,-46.2523
13.5327,-42.0937
50.1548,-46.5743
87.3920,-39.8487
10.2977,-56.9697
350.498,-44.7848
55.1359,-45.4605
89.7266,-41.9021
64.8623,-42.4258
89.3169,-42.9550
355.483,-55.1252
346.386,-54.8853
77.7365,-49.7156
348.887,-56.3685
346.427,-0.658207
348.892,-1.43241
57.3901,-45.9711
78.7789,-53.6823
333.782,-59.3334
47.6606,-54.4996
80.7981,-54.5115
342.991,-45.7084
55.1815,-54.2981
93.0457,-53.7098
91.1157,-51.2996
65.2716,-64.2891
12.4715,-48.8655
75.8030,-45.7163
320.824,-51.7752
36.6048,-53.9504
62.8940,-46.7650
19.4587,-40.9915
33.6653,-48.6444
333.370,-0.748401
60.2718,-48.7655
77.9146,-40.9123
80.7177,-45.0607
321.654,1.19656
335.520,-58.1466
331.428,-51.7811
69.1757,-51.1114
73.6840,-40.8543
91.9552,-47.4592
86.7023,-46.9710
1.50234,-54.0443
31.1684,-41.1098
345.000,-56.1019
312.759,-55.3559
74.9497,-42.9136
77.4094,-48.8240
319.240,-1.32346
355.574,-47.7238
81.1426,-40.8050
343.965,-51.0691
355.736,-0.967017
86.0218,-46.1436
311.716,-54.4608
77.4915,-57.4903
353.995,-0.916427
50.5802,-47.3583
345.044,-42.0140
20.9653,-47.2093
90.9631,-60.7083
90.3142,-39.7969
41.5812,-43.5274
26.3685,-55.7147
34.1253,-55.5535
60.6375,-55.5643
335.375,-51.8953
29.7316,-54.1413
0.746310,-1.37829
44.8166,-50.8625
76.8156,-52.8240
22.6380,-53.1254
72.8278,-46.8089
319.709,0.565402
83.2409,-46.0009
89.5284,-47.6252
315.531,-57.0594
324.596,0.387828
355.885,-46.9945
333.699,-59.1072
342.610,-54.7583
9.29119,-52.8415
351.847,1.00479
34.4879,-41.2772
300.540,-51.9414
15.8592,-45.8159
311.719,-56.1894
33.8068,-50.1769
3.33864,-53.2834
342.210,1.28720
45.1617,-56.0117
335.561,-54.9585
40.7689,-57.7006
350.093,-0.750386
87.3188,-41.2963
20.3723,-53.4709
40.8979,-46.0795
349.592,-52.2209
59.3212,-53.4773
356.872,-0.159295
2.74574,-48.1375
37.2116,-45.2039
81.0977,-61.7384
83.0773,-40.7303
35.2230,-42.8112
326.416,-1.62192
26.0572,-50.1278
25.5255,-45.0069
11.5598,-46.7255
18.5469,-42.1907
352.094,1.27222
32.7817,-55.1145
19.9867,-47.1339
14.2979,-43.3532
40.4322,-40.2284
96.7786,-59.1660
41.5663,-59.8493
62.4201,-60.4294
343.103,-46.8701
50.5894,-49.6861
96.2559,-52.2969
71.6448,-43.5439
76.8270,-60.6535
6.51868,-46.2336
51.4503,-52.7343
71.0489,-41.8794
14.7398,-46.5739
354.251,-53.6893
28.1621,-43.3846
358.000,1.40742
87.2750,-42.5299
97.2508,-55.8328
57.8449,-46.9064
305.057,-54.1330
11.6123,-44.1812
44.1923,-42.6822
64.9692,-42.3658
24.4005,-52.1867
50.4958,-44.5857
346.543,1.28945
339.649,0.890884
326.099,1.01383
339.593,-55.0837
60.7496,-60.8396
19.7410,-55.3408
345.224,-53.0517
91.0889,-59.9653
357.644,-43.5328
342.150,1.14361
346.752,-1.02515
15.0504,-52.7578
47.1490,-50.5823
51.5551,-49.9619
309.392,-56.2432
34.4940,-46.6653
31.9688,-54.1669
10.7109,-42.4642
73.7850,-54.8640
65.2863,-41.0204
321.010,-53.6200
4.68540,-42.4746
58.3367,-42.5100
320.829,-1.67364
80.0838,-49.7504
72.4862,-48.4791
80.1248,-46.3439
58.4204,-42.8275
49.1042,-47.9780
91.5508,-48.8271
92.5243,-47.9916
352.978,-57.8287
81.2254,-54.8738
322.102,-50.9371
9.36539,-46.9552
30.1520,-56.2832
1.30681,-44.5324
45.7372,-48.8301
16.7227,-43.7075
50.5484,-47.5771
16.4370,-45.8394
348.438,1.54772
24.3147,-45.4057
54.9210,-42.1373
90.8041,-46.5289
59.9400,-46.5601
28.0707,-41.1375
33.2253,-58.8033
346.866,-0.606761
310.599,-51.1601
59.2883,-50.6101
57.5723,-45.0346
341.654,-0.593318
72.8569,-52.0664
70.6219,-58.2159
341.996,-42.1646
314.891,-55.4260
97.8864,-49.0736
57.6158,-45.5546
51.9261,-44.0892
55.1367,-60.0905
345.735,-57.5644
28.0528,-41.7674
306.035,-57.4221
70.7036,-48.0196
36.7529,-52.2205
80.8642,-50.5027
91.6125,-54.4699
22.6820,-51.0343
95.5189,-46.8347
45.5949,-43.8951
79.1450,-43.8784
38.1692,-52.1474
94.7319,-49.0924
79.2560,-60.7022
43.0081,-48.1758
17.6023,-48.6288
15.1865,-56.2236
326.606,-52.1126
75.3397,-52.6805
86.9514,-51.7664
346.335,-54.7827
352.271,-43.3374
55.3416,-42.5558
95.7111,-47.1090
48.9040,-43.3701
53.0747,-52.0667
355.907,1.19228
70.5162,-49.4955
94.8947,-41.4971
59.7486,-47.4313
67.0904,-44.1481
324.210,-53.3012
48.2854,-47.8925
327.643,-53.1413
346.036,-56.5965
332.565,-1.07961
32.6281,-40.8178
350.149,-46.0301
342.505,-50.1698
47.1515,-45.9199
9.44276,-42.9341
60.1418,-57.4845
52.4735,-58.2541
66.6940,-61.4601
313.832,-59.2840
82.8569,-47.4694
39.3258,-52.4216
324.301,-0.304694
86.5841,-49.9932
82.9668,-47.7128
83.5449,-46.8224
346.159,-54.1901
34.0550,-52.2685
316.001,-56.5370
34.2582,-55.7885
30.7290,-44.9597
10.5640,-45.1292
19.7521,-43.3763
32.6229,-45.3907
31.8487,-46.8084
24.1810,-49.1684
329.521,-52.2745
70.1038,-45.4505
68.5926,-45.5302
338.310,-54.2598
349.456,-57.8775
343.341,-44.9369
344.724,-47.6678
92.0551,-45.7006
59.5184,-51.7136
86.4977,-55.9085
45.5717,-50.1671
15.6017,-55.7342
73.2416,-42.1786
38.4996,-49.6346
16.9868,-41.7768
92.8979,-41.8943
8.15283,-50.5006
50.8949,-57.0980
49.2775,-57.6565
342.017,-0.595802
352.505,-1.57038
88.6170,-50.5495
48.8135,-58.7906
13.4016,-46.9471
43.1869,-59.4149
15.3899,-41.6676
34.2701,-54.4637
50.9126,-45.4355
47.0915,-48.2372
1.58754,-41.4441
82.8839,-53.1881
16.7832,-51.1748
84.0068,-57.6141
321.369,-53.4289
67.3577,-63.7157
61.4459,-60.8414
54.9864,-41.0184
92.3749,-41.3549
345.003,-43.2110
346.007,-53.4406
26.8032,-43.4887
60.3075,-65.3961
61.4686,-48.1355
1.92429,-55.7136
345.627,-51.3353
323.398,-0.653438
316.778,-59.0987
346.610,-57.0473
1.93003,-0.895124
337.378,-53.9165
326.172,-54.9231
4.56839,-46.5186
329.638,-52.7841
59.8502,-43.2615
88.8715,-43.4969
341.663,-0.837953
14.5869,-49.3160
351.739,-43.6226
24.1713,-51.5557
75.3102,-43.9789
86.1258,-55.8593
9.59265,-49.3167
40.2990,-50.8256
36.9968,-58.8961
37.0620,-41.6942
305.328,-55.9543
70.4638,-57.6344
357.279,-45.2119
29.7756,-52.5746
68.3036,-48.5059
5.58580,-45.2987
45.9465,-51.5160
50.4917,-56.2697
43.4172,-52.2364
331.706,-56.5693
337.771,-50.3610
16.1825,-47.7197
77.3527,-60.1022
304.753,-54.3877
12.0969,-55.1509
344.129,-54.7782
16.0110,-52.9749
75.1168,-51.8264
29.7549,-53.0552
52.3791,-48.6536
36.1702,-57.6575
324.218,0.0647230
88.3771,-59.0389
81.8882,-50.9891
0.973269,-43.6373
359.624,-0.0661680
334.008,1.21865
45.8096,-42.6029
351.911,-49.1768
78.5808,-48.1913
17.2430,-56.3357
86.9152,-49.1849
77.7393,-57.2177
35.1465,-58.7752
345.586,-53.3252
333.963,-55.5284
348.903,-60.0567
78.6292,-50.5568
49.9938,-49.7159
5.58027,-41.9964
69.8010,-48.7130
92.4370,-48.5766
70.0230,-51.0044
21.4630,-46.0111
75.8354,-50.8599
22.0531,-53.0026
35.7957,-54.4543
40.6593,-44.9810
45.9726,-50.9615
51.6173,-50.0212
77.4915,-57.4903
43.9805,-51.5278
301.682,-57.3501
344.885,-51.4742
94.8609,-51.1369
357.698,0.659813
73.5893,-53.2586
88.1792,-59.8319
35.6577,-48.9221
69.1676,-44.9906
345.260,-0.843542
87.9616,-50.1638
353.633,-47.2290
68.6912,-47.4559
352.334,-47.3255
52.5992,-51.2215
357.033,-53.5753
94.2711,-55.6016
356.112,-48.7041
318.775,-0.808226
327.274,-57.4098
311.566,-58.7534
46.2060,-46.8172
86.4492,-51.3403
92.2186,-57.0664
316.430,-54.8753
42.3840,-47.1853
18.7457,-45.2502
78.4066,-50.7355
80.3499,-48.1980
12.7429,-50.4472
320.899,0.0943420
345.538,-1.22339
31.0204,-52.7865
10.4817,-57.9104
35.0497,-54.0674
354.913,-48.9426
35.3711,-51.0381
316.876,-54.2094
347.709,-55.6864
85.7211,-40.7722
35.9864,-58.6081
86.1290,-40.8543
307.256,-51.8076
18.0277,-58.3934
46.7106,-53.9859
78.0763,-56.6913
16.0241,-45.1729
354.481,1.36097
38.9687,-46.3018
51.8505,-59.2749
7.02555,-50.4058
96.9087,-55.2650
77.3051,-57.1227
83.8463,-42.7305
10.6203,-42.2025
84.3907,-54.2581
14.4752,-40.5928
38.2925,-53.7754
42.1558,-52.0598
340.612,0.375639
35.3083,-53.5202
84.0981,-40.5097
34.6860,-47.0576
66.6040,-55.3965
45.9875,-48.0889
52.2949,-58.3955
79.6115,-44.0729
69.5218,-56.4767
4.00504,-0.0662740
346.429,-40.9239
74.9353,-54.9401
38.4668,-57.2627
341.446,-42.0353
56.1099,-61.7223
89.5083,-51.5650
76.6338,-52.5002
356.667,-0.0970540
82.4247,-55.6349
313.685,-51.2796
357.361,-48.7819
48.1206,-58.4587
318.092,-54.2673
24.4832,-55.1762
19.7983,-46.5851
51.9347,-63.7139
83.3304,-48.2787
61.1486,-66.3794
44.5848,-59.1380
33.9353,-41.2917
83.3629,-58.3929
92.2328,-55.3958
0.250024,-44.5063
22.4282,-58.0942
70.4579,-49.0659
88.7252,-59.6772
27.7391,-40.9305
18.1928,-56.5430
58.8553,-52.0261
345.184,-53.0453
344.958,-58.2318
9.15276,-48.4702
32.3042,-39.7449
44.6347,-41.9830
7.21707,-58.5380
86.4069,-44.2733
318.691,-57.3469
67.3718,-52.4472
69.9879,-47.4231
2.11717,1.32619
84.1468,-53.0034
18.4314,-51.3190
45.4607,-49.6627
92.2388,-47.3520
313.112,-52.4988
67.8112,-47.3646
59.5518,-66.9130
341.427,0.329168
22.1288,-45.9022
348.558,-1.35921
33.6851,-41.6392
327.748,-58.5566
14.0741,-46.5296
346.192,-0.719919
75.5418,-43.4310
327.980,-1.17801
75.4946,-46.5807
309.019,-55.9436
41.9146,-55.8730
14.5576,-40.7640
24.3595,-47.6725
7.45296,-59.0500
43.7757,-47.4166
335.832,-1.49087
54.7678,-58.0757
336.886,0.383658
16.4403,-49.3472
57.7250,-54.0450
27.8349,-48.0170
38.4024,-56.1742
40.9923,-55.0432
1.98278,1.22051
11.8297,-41.6478
355.866,-44.7524
24.6387,-48.2416
77.7626,-57.4846
82.7200,-42.9532
17.7337,-43.9286
79.5161,-53.9284
60.6864,-54.2720
21.9761,-54.9160
341.880,-41.5353
84.4723,-57.0707
57.1801,-61.4982
53.1771,-48.1575
78.0714,-41.8857
91.6464,-53.5608
356.400,-48.8322
50.7533,-46.9700
70.2974,-54.6398
10.3375,-43.4976
332.169,-57.1524
355.568,-53.1385
330.324,1.72883
5.56460,-41.8763
39.9975,-50.3228
53.6244,-59.0092
86.8553,-57.5424
59.4662,-56.7244
72.9336,-47.7436
324.328,0.620374
93.5462,-60.9714
39.8482,-59.0072
76.3026,-57.7156
352.018,-44.9707
69.5905,-53.3009
91.7387,-59.0872
306.607,-54.8355
320.952,1.74953
49.7416,-48.1461
1.08342,-1.12292
76.7480,-52.2342
63.5503,-47.2228
321.046,-57.9413
338.657,0.804995
2.79693,-47.1781
54.7624,-48.7391
86.5641,-41.6591
338.223,-1.14090
86.0142,-42.1810
94.3996,-41.6745
313.155,-54.1838
319.760,1.59571
66.7211,-56.2710
67.8684,-52.7812
306.935,-50.7688
333.540,0.428737
63.6176,-57.1567
349.920,-1.30200
29.3026,-56.7589
315.591,-49.7672
64.7646,-64.2732
89.2776,-39.8879
353.633,-51.9534
71.6297,-46.5873
72.9493,-49.2141
23.2379,-41.5098
334.137,-53.7030
73.0229,-49.0857
59.1003,-43.8282
16.1107,-57.1441
36.8340,-44.5550
2.02720,-52.1147
330.685,-58.4927
46.8165,-58.2498
79.7973,-57.3150
315.843,-58.5892
77.2175,-50.3612
355.223,-53.8316
351.430,-48.7650
344.233,-1.53821
321.030,-59.3200
89.2245,-43.2622
51.5273,-50.0164
354.320,-52.9493
3.52026,-41.3524
342.131,-43.5725
20.9469,-43.9094
69.0659,-56.1298
347.108,0.452277
353.330,-55.3828
74.8837,-61.8524
343.348,-40.9320
34.7606,-54.1556
7.20490,-57.9529
36.8183,-40.9244
70.7241,-49.7563
318.434,-1.31993
10.3084,-48.5917
53.6648,-41.5140
60.7305,-51.3223
65.1305,-46.3299
67.3164,-55.9082
58.7917,-42.6285
83.2609,-44.0692
60.1949,-50.8459
82.0813,-48.5690
347.513,-47.7147
55.1228,-43.0650
315.401,-54.8543
13.2073,-44.6631
93.1822,-55.3349
94.7616,-58.4925
90.4197,-49.5811
82.3573,-57.3293
57.5173,-52.4856
60.6656,-51.7760
40.7991,-54.6571
323.046,-51.0733
9.01552,-44.3969
25.9737,-50.0173
9.92107,-49.9818
26.5781,-59.1664
61.7208,-54.2094
350.454,-45.8124
94.5778,-56.2248
46.2000,-59.2501
22.8605,-49.6123
9.51918,-59.4802
50.3213,-53.8984
355.863,-47.3640
352.927,1.48267
92.5829,-42.9468
339.925,-43.6717
46.4784,-52.5391
341.160,0.378869
79.7377,-44.4113
78.1985,-41.2352
86.8781,-45.0211
26.1654,-53.5587
1.34272,-55.2297
34.1922,-42.8488
345.921,-43.3156
23.0485,-58.9274
324.316,0.405417
342.283,-0.384417
77.1520,-60.9157
55.2588,-46.6425
2.11830,-42.9064
2.59904,-53.3999
43.6927,-55.1089
62.5330,-52.2923
84.0173,-48.7779
21.5170,-57.2820
56.2626,-51.3632
81.3842,-41.9282
30.2787,-41.5495
83.1866,-43.6211
329.471,0.805136
39.3244,-48.1744
356.375,0.424692
14.6636,-40.7755
76.7821,-41.3267
23.4369,-47.3925
85.9064,-52.5130
85.1629,-60.2335
83.5043,-51.1944
80.0936,-57.4130
321.027,-50.4933
308.987,-56.5522
80.5144,-51.4867
9.45301,-41.0819
349.293,-0.0590210
19.2324,-52.4596
330.429,-54.6741
325.677,-58.7643
335.236,0.379517
12.1912,-46.9138
12.5820,-45.8142
27.6504,-43.0982
15.9728,-55.9937
40.9408,-48.5659
92.9998,-50.4495
28.3406,-52.0745
327.872,-56.5647
63.3325,-63.3747
12.0312,-54.2705
28.2205,-58.7986
68.4897,-45.6415
65.5716,-46.8415
343.705,-48.2847
86.2667,-43.3294
312.773,-53.2553
15.0223,-52.2767
335.798,-1.58645
58.9718,-53.3713
59.1468,-48.6247
0.276423,-44.0386
89.9385,-43.5627
92.8467,-41.7355
20.3578,-46.0448
52.2847,-44.1060
93.5459,-41.0464
43.6081,-50.3297
20.9373,-57.3510
37.8127,-58.0617
36.1829,-57.5824
57.4008,-40.1907
41.7304,-59.2649
348.976,-58.6476
347.370,-50.1722
345.538,-47.9339
50.1076,-44.5326
332.947,-1.54737
57.7439,-57.6396
3.06822,0.898021
348.559,-48.7201
20.5027,-46.7751
27.2549,-46.4811
35.0943,-45.5894
340.674,-53.9829
327.369,-0.789271
6.29517,-43.3530
42.9519,-41.5985
13.3258,-52.0618
79.1986,-44.6622
16.2180,-56.2035
29.1365,-52.5550
80.6524,-51.1958
77.5836,-40.7888
80.1609,-49.2408
46.4951,-45.2883
77.9930,-51.6820
21.3117,-57.7774
78.2190,-45.5117
65.1558,-46.2009
18.7110,-40.4202
44.2626,-56.9221
42.1395,-53.5908
332.211,-54.0500
322.320,-51.3460
46.3488,-47.4163
23.4243,-58.4893
51.1742,-42.2896
40.4543,-57.9131
320.184,-53.0011
324.567,-54.3689
2.38077,-42.3705
353.615,-0.818930
343.864,-44.0699
87.0998,-52.7306
9.67648,-43.0952
96.2768,-57.8076
344.912,-46.1301
43.4508,-58.2226
353.745,-53.3946
348.744,-46.3636
89.3685,-51.9240
20.4270,-42.3199
340.268,-41.3363
349.628,-59.4212
65.7482,-41.4888
73.7018,-55.7623
94.5145,-59.8338
356.255,-1.39456
77.0981,-40.2744
46.9800,-59.6012
322.135,-59.0918
338.910,-55.3740
37.7447,-55.5309
21.0391,-58.4720
56.3394,-49.8901
344.395,-51.3134
13.2869,-49.9564
342.462,-46.8342
67.9236,-48.4757
347.795,-50.4137
33.6704,-52.7247
357.130,-50.7769
91.3223,-40.2299
52.8591,-59.5038
30.1428,-52.9349
25.1768,-47.8063
327.499,-56.0647
19.1762,-52.6028
326.546,-53.2997
25.5248,-50.3346
310.206,-58.4668
327.036,1.38423
18.5996,-53.9234
34.5354,-57.0376
354.397,-56.0023
56.7101,-66.2673
67.7176,-56.8784
349.150,-56.6340
305.728,-57.0013
80.5384,-48.8057
29.5912,-58.1852
349.592,0.472448
52.9793,-54.2167
1.53227,-55.1088
82.4966,-59.4868
79.3238,-54.5419
66.5154,-54.6830
305.152,-51.7733
13.1205,-57.8198
355.692,-55.5735
63.3214,-49.0163
58.0669,-58.1875
47.0716,-49.6449
63.1976,-48.4792
39.4486,-59.9561
89.2933,-58.0501
68.1710,-44.4040
69.3236,-40.9683
54.2212,-53.2906
57.5902,-41.8246
333.281,-0.167400
305.365,-54.5899
51.9870,-51.5167
339.404,-51.3862
14.4348,-42.4226
351.298,-49.5278
94.7749,-61.2986
73.3799,-40.8093
62.2669,-48.1867
53.8125,-58.3167
14.5596,-53.5169
52.4626,-41.2924
46.2453,-52.9020
312.875,-53.0851
90.3750,-42.3890
72.9526,-49.4893
21.1577,-47.3515
30.3877,-57.4526
341.628,-50.9654
69.5937,-54.3692
93.8103,-42.4267
352.322,0.226770
309.433,-57.1711
97.7665,-55.7813
35.1330,-40.5730
38.7634,-51.3951
7.14276,-46.6953
37.6927,-47.1776
71.6794,-59.7583
310.077,-58.5836
80.2362,-59.3560
90.6124,-47.2062
314.178,-56.4545
74.9581,-61.9447
37.7341,-56.0104
8.63133,-42.7652
344.522,-42.9677
354.604,-1.06634
27.2941,-43.8720
345.883,0.928427
34.2385,-50.9563
39.6349,-47.4916
343.621,-44.7710
77.5977,-59.6749
97.0164,-49.5287
15.7298,-50.7495
48.3882,-54.5832
7.46321,-40.9264
20.8390,-49.9643
65.0080,-59.4887
19.9178,-49.8423
338.842,-54.0754
48.5596,-56.6110
46.2268,-48.7942
17.8284,-55.2631
6.13781,-47.6561
74.7040,-41.6453
44.7513,-40.7528
33.1702,-45.2011
44.9279,-51.4191
2.07764,2.04213
55.2237,-52.5577
81.7968,-52.7412
324.430,-1.43833
82.1961,-45.8741
8.05438,-48.7083
50.6957,-47.6413
84.4578,-47.0888
322.152,-56.9022
83.3868,-45.7991
348.815,-48.0651
53.4338,-51.6112
89.6627,-59.5932
83.1020,-52.5615
353.001,-40.7393
17.4137,-42.6730
0.155664,1.75195
8.54928,-50.4145
319.012,-1.49359
24.7128,-45.8885
349.076,-0.259826
355.897,-48.4766
9.83379,-53.6002
91.3288,-58.6511
341.654,-42.4402
62.3847,-48.2391
69.8686,-53.1197
51.6180,-50.4398
71.9719,-43.3696
35.2214,-42.2517
341.006,-48.2441
80.1511,-56.8234
40.3183,-56.7796
344.316,-58.7142
19.6371,-48.5412
356.698,-52.3659
46.5131,-40.7861
314.074,-52.3378
60.4364,-62.0101
77.4627,-43.1422
347.740,1.21315
68.1179,-40.7763
34.7959,-42.9859
320.796,-50.7210
31.1575,-56.7803
317.581,-55.7226
36.3518,-56.8480
60.0268,-42.0765
13.4000,-44.6090
323.748,-1.25697
13.2245,-50.2766
56.5605,-44.7630
356.254,-43.4485
18.4878,-40.8738
27.2180,-57.2714
87.0060,-58.5559
54.9603,-46.7271
32.4750,-52.5855
50.2243,-46.2508
349.014,0.715165
17.6271,-46.3061
17.6340,-55.0968
17.9760,-54.9719
24.4464,-59.3877
61.4301,-67.1581
23.6161,-50.9700
17.9315,-49.3705
38.0424,-44.3768
12.4806,-46.4257
68.2920,-59.3475
93.1169,-55.1975
52.3326,-48.0203
40.8240,-57.6062
19.6457,-43.5897
64.0939,-39.8945
54.5595,-52.4818
346.543,1.28945
74.1701,-42.2990
307.427,-56.6573
334.792,0.886077
75.9468,-40.4855
344.783,-48.1319
87.0873,-41.6155
31.8572,-54.6065
3.90538,-1.59967
19.8990,-43.6968
31.3440,-51.7584
37.2247,-46.1315
61.1292,-59.4895
328.064,-0.783683
10.6242,-46.4224
13.9582,-42.2400
35.9877,-52.2259
77.5973,-51.2399
83.7497,-53.0622
36.3273,-59.6481
38.5066,-42.5666
32.7656,-55.4884
53.7760,-48.9460
39.2797,-52.4112
307.471,-50.4438
346.646,-49.1086
334.828,-1.37204
351.956,-1.72756
75.1697,-56.3091
357.973,0.191037
66.9975,-58.4147
47.3705,-46.7861
14.0713,-55.0229
354.418,-1.08852
85.9291,-53.3291
323.754,-1.08866
84.1474,-50.6678
7.02430,-43.3373
56.2224,-54.8633
52.5510,-50.2297
1.23384,1.29609
318.847,-57.1217
72.6868,-47.3145
28.2614,-44.9521
344.722,-44.6364
78.2091,-59.1506
350.429,-58.3224
343.867,-0.380565
337.824,1.66087
30.9453,-49.8824
59.0799,-46.7602
85.6397,-58.4638
19.5875,-43.3883
353.089,-0.630501
24.1258,-44.6081
17.7159,-40.4267
28.7706,-56.6013
29.7474,-43.2766
304.427,-58.5143
75.9237,-45.9235
301.347,-59.3176
49.0227,-48.2196
64.4667,-52.8316
309.398,-49.6680
71.0595,-49.6112
16.0743,-56.6350
33.1067,-43.2464
36.2966,-49.2244
49.6162,-50.4073
30.1338,-45.7852
94.4601,-59.2318
47.8028,-45.9427
39.0870,-59.7886
49.5352,-49.2409
8.08573,-44.2701
57.2152,-51.4298
355.437,-43.6539
312.827,-56.9037
331.697,-56.4876
61.9657,-47.4689
28.2673,-41.3266
17.5263,-55.3426
48.5360,-42.3412
341.472,-57.7443
77.9569,-43.1755
84.3239,-52.1658
342.550,-57.5927
349.904,-0.714257
17.6431,-57.9162
49.9920,-49.0271
322.221,-0.0472230
44.8217,-41.6678
63.8078,-62.3156
342.725,1.31563
53.7399,-50.7394
44.2167,-50.0575
343.454,0.0732870
4.18776,-0.0446800
317.154,-52.8949
69.3115,-48.1147
66.7987,-59.7329
14.5402,-48.7258
62.6482,-47.2605
309.687,-49.8529
53.8608,-46.5167
320.158,0.0564290
26.4493,-53.2216
42.6203,-49.9130
48.8879,-50.2437
39.8066,-50.0787
22.1721,-46.5626
352.140,-46.9056
21.3163,-41.1845
50.8871,-56.5311
79.2841,-44.6935
312.832,-54.6036
86.6555,-54.1318
351.777,1.58595
77.5628,-57.8082
33.6580,-56.0399
36.2891,-51.8877
69.1261,-51.3788
35.5908,-50.4562
341.599,-1.61183
54.6602,-54.4666
60.9689,-49.9148
13.5397,-43.1501
91.1949,-39.9797
349.172,-59.2771
61.9319,-49.6432
84.2484,-48.4312
316.285,-49.8823
59.4430,-46.2303
87.1932,-40.9130
88.6668,-56.3559
23.4406,-55.0984
353.226,0.521285
61.8254,-43.6636
62.4111,-42.1411
3.30938,-54.1190
59.7933,-57.1719
45.0853,-47.0684
42.7006,-49.4276
306.091,-52.1848
308.698,-54.2221
49.7445,-42.6423
12.1144,-55.2635
351.172,-46.0481
303.927,-49.9874
50.7726,-46.9825
55.1096,-48.2121
3.21667,-0.387103
54.9206,-49.0588
308.087,-53.1900
81.5815,-56.7403
65.8453,-45.6185
26.3713,-42.5432
35.9092,-41.3683
78.5653,-57.8979
3.61848,-41.1229
319.967,-55.3336
308.166,-55.1716
62.2761,-40.8510
21.4752,-55.9317
62.5219,-42.9388
78.7078,-48.5932
70.1779,-58.2359
40.7725,-49.9688
97.0429,-55.5283
312.128,-58.1601
324.835,-56.9681
358.371,-53.6461
347.493,-46.9941
89.2450,-57.0037
318.555,0.537119
84.0348,-54.9794
74.4015,-41.6991
88.3481,-57.8689
21.8476,-59.3148
352.379,-51.5080
340.266,-0.154047
27.1334,-43.7847
6.10380,-44.6641
60.0856,-40.8636
10.1852,-42.9161
18.1005,-51.2569
48.6494,-50.8854
336.006,-1.36646
49.2905,-54.2921
95.0858,-50.5956
58.3094,-44.8245
347.842,-1.37204
315.556,-55.4668
40.3175,-56.8279
307.369,-54.1368
47.1818,-43.4554
329.688,-1.32265
358.275,-48.3195
63.9377,-58.7439
338.652,-1.61788
21.5618,-40.9832
54.2456,-51.0948
89.1019,-46.0661
33.5501,-49.3738
87.9316,-42.1534
22.4068,-53.1332
320.614,-0.199030
58.6223,-43.6370
346.657,-41.4566
69.4464,-47.4854
49.7650,-45.0764
17.2097,-40.9401
342.093,-1.28832
21.0898,-41.2203
307.313,-57.8914
96.9786,-54.9107
351.346,1.38304
1.40791,-43.6691
306.532,-59.7151
54.1885,-58.5411
55.8433,-48.2520
331.821,-58.7913
56.1151,-40.8125
76.4503,-47.5705
47.1887,-51.4184
340.073,-1.64432
88.0847,-52.5270
14.7039,-40.7424
350.917,0.130989
57.3415,-45.5737
45.3539,-56.8288
1.94014,-52.0810
85.1364,-52.5902
336.733,0.363730
53.7645,-56.9841
314.417,-52.1349
43.9086,-45.8230
78.2007,-53.5091
311.431,-50.8054
41.8605,-43.6817
57.5028,-44.2955
60.0690,-52.4387
347.453,1.75285
33.0981,-53.4609
34.5902,-59.4278
84.9526,-53.8672
63.4375,-55.2906
37.2516,-58.3152
68.9962,-43.7513
335.445,1.01003
345.649,-42.2940
344.682,0.0355880
91.0246,-47.0270
322.433,-55.6340
15.2340,-50.9801
87.3043,-49.5427
69.6368,-40.9491
80.7185,-57.1914
322.855,-0.318125
92.9382,-39.9253
24.0055,-46.6335
75.1942,-41.0926
344.632,-39.7414
76.0370,-61.4341
25.8276,-45.3607
49.3449,-51.4711
356.392,-47.8994
58.2880,-40.3136
309.623,-56.9273
15.4561,-53.3260
11.4143,-53.9830
11.7252,-51.8854
27.0503,-45.2420
81.3355,-57.3150
78.3183,-42.6317
37.7945,-46.3796
67.0333,-51.9349
76.7301,-40.8556
86.2634,-46.6584
21.5901,-45.6081
8.73921,-58.6585
304.582,-55.6180
66.3544,-41.8618
60.2707,-46.9371
35.6179,-55.6015
62.0734,-58.2094
48.9218,-40.9314
48.3481,-53.9537
25.5992,-55.6041
45.9913,-54.6465
84.8155,-48.8787
40.4694,-54.7305
79.0591,-48.4222
41.6528,-58.3214
53.8391,-45.2607
63.0011,-57.1492
18.9362,-47.7336
13.0717,-54.3963
75.9602,-50.6572
22.4278,-48.1584
68.4830,-49.7900
